Order_ID,Order_Date,Order_DateTime,Customer_ID,Restaurant_ID,City,Zone,Qty,Subtotal,Discount,Delivery_Fee,Order_Value,Payment_Method,Order_Channel,Order_Status,Delivery_Partner,Rider_ID,Distance_KM,Promised_Minutes,Delivery_Minutes,On_Time_Delivery,Customer_Rating,Cancellation_Reason
ORD01748,2026-06-11,2026-06-11 09:24:00,C0241,Restaurant_19,Mohali,Sector 68,4,1400,20.0,30,1410,UPI,Website,Delivered,Ola Logistics,RD074,6.4,45,22.0,True,5.0,
ORD02549,2026-01-05,2026-01-05 19:07:00,C0396,Restaurant_07,Chandigarh,Sector 34,3,540,0.0,40,580,Cash,Restaurant App,Failed,Not Assigned,Not Assigned,7.5,45,,,,Payment Failed
ORD02223,2026-04-05,2026-04-05 08:54:00,C1140,Restaurant_17,Mohali,Phase 7,2,300,50.0,40,290,Credit Card,Website,Delivered,In-house Rider,RD008,3.0,45,21.0,True,5.0,
ORD02497,2026-03-08,2026-03-08 00:16:00,C0051,Restaurant_09,Chandigarh,Sector 34,5,2000,50.0,60,2010,Wallet,Restaurant App,Delivered,Ola Logistics,RD099,3.5,35,29.0,True,1.0,
ORD00354,2026-03-13,2026-03-13 22:23:00,C0012,Restaurant_16,Panchkula,Sector 8,4,1000,30.0,60,1030,Debit Card,Restaurant App,Delivered,Ola Logistics,RD055,7.0,50,28.0,True,5.0,
ORD02205,2026-06-09,2026-06-09 20:59:00,C0936,Restaurant_11,Mohali,Phase 7,5,2000,0.0,30,2030,Wallet,Website,Delivered,In-house Rider,RD071,5.2,35,26.0,True,4.0,
ORD00952,2026-06-08,2026-06-08 13:36:00,C0366,Restaurant_08,Chandigarh,Sector 22,4,1000,0.0,50,1050,UPI,Restaurant App,Delivered,In-house Rider,RD104,3.9,40,21.0,True,4.0,
ORD00671,2026-02-18,2026-02-18 05:26:00,C0940,Restaurant_18,Chandigarh,Sector 22,4,480,20.0,50,510,Debit Card,Website,Delivered,In-house Rider,RD031,5.5,40,32.0,True,5.0,
ORD01783,2026-02-14,2026-02-14 19:38:00,C0379,Restaurant_16,Panchkula,Sector 11,5,600,0.0,50,650,Credit Card,Website,Delivered,In-house Rider,RD117,5.7,30,33.0,False,5.0,
ORD00339,2026-01-10,2026-01-10 22:57:00,C0678,Restaurant_19,Chandigarh,Sector 22,4,600,0.0,60,660,Cash,Website,Delivered,In-house Rider,RD077,7.8,50,44.0,True,3.0,
ORD02711,2026-05-09,2026-05-09 23:37:00,C0307,Restaurant_24,Panchkula,Sector 15,4,600,0.0,50,650,Wallet,Restaurant App,Delivered,In-house Rider,RD103,3.0,30,20.0,True,3.0,
ORD03588,2026-03-06,2026-03-06 08:47:00,C1093,Restaurant_10,Panchkula,Sector 11,3,1200,20.0,25,1205,Debit Card,Restaurant App,Cancelled,Not Assigned,Not Assigned,4.0,50,,,,Customer Cancelled
ORD00575,2026-03-13,2026-03-13 04:03:00,C1097,Restaurant_01,Mohali,Sector 68,1,250,50.0,20,220,Credit Card,Website,Delivered,Ola Logistics,RD089,7.1,30,41.0,False,5.0,
ORD03704,2026-04-27,2026-04-27 10:30:00,C0661,Restaurant_13,Mohali,Phase 7,1,350,30.0,25,345,Debit Card,Restaurant App,Delivered,In-house Rider,RD014,8.3,45,47.0,False,5.0,
ORD00028,2026-06-17,2026-06-17 17:34:00,C0249,Restaurant_03,Chandigarh,Sector 35,3,360,0.0,25,385,Debit Card,Restaurant App,Delivered,In-house Rider,RD026,4.1,50,30.0,True,3.0,
ORD02357,2026-04-02,2026-04-02 05:18:00,C0148,Restaurant_05,Chandigarh,Sector 34,2,800,30.0,60,830,Cash,Restaurant App,Delivered,In-house Rider,RD100,3.3,50,33.0,True,5.0,
ORD03803,2026-02-12,2026-02-12 00:35:00,C1052,Restaurant_18,Mohali,Phase 7,2,240,50.0,25,215,Credit Card,Website,Delivered,In-house Rider,RD063,5.4,40,23.0,True,5.0,
ORD00262,2026-04-22,2026-04-22 01:32:00,C0447,Restaurant_08,Panchkula,Sector 15,5,1400,0.0,30,1430,Credit Card,Website,Delivered,In-house Rider,RD126,1.9,30,16.0,True,5.0,
ORD03225,2026-02-05,2026-02-05 09:32:00,C0137,Restaurant_01,Chandigarh,Manimajra,1,350,0.0,50,400,Wallet,Website,Delivered,In-house Rider,RD039,6.7,30,34.0,False,,
ORD02257,2026-01-24,2026-01-24 06:00:00,C0876,Restaurant_03,Mohali,Phase 7,4,600,0.0,40,640,Debit Card,Restaurant App,Delivered,In-house Rider,RD007,8.8,45,36.0,True,5.0,
ORD00644,2026-03-25,2026-03-25 23:15:00,C0846,Restaurant_12,Panchkula,Sector 11,3,960,30.0,60,990,UPI,Restaurant App,Delivered,Shadowfax,RD143,5.7,45,27.0,True,4.0,
ORD03308,2026-05-29,2026-05-29 09:59:00,C0874,Restaurant_01,Panchkula,Sector 15,2,700,30.0,30,700,Cash,Website,Delivered,In-house Rider,RD081,3.0,45,26.0,True,4.0,
ORD03342,2026-02-09,2026-02-09 03:43:00,C1045,Restaurant_03,Chandigarh,Sector 22,4,1000,0.0,30,1030,UPI,Restaurant App,Cancelled,Not Assigned,Not Assigned,4.6,45,,,,Address Issue
ORD00672,2026-02-24,2026-02-24 13:20:00,C0685,Restaurant_24,Chandigarh,Manimajra,1,150,0.0,40,190,Credit Card,Website,Cancelled,Not Assigned,Not Assigned,2.1,40,,,,Customer Cancelled
ORD02480,2026-03-16,2026-03-16 23:29:00,C0004,Restaurant_23,Mohali,Phase 7,5,1600,100.0,25,1525,Credit Card,Website,Delivered,Ola Logistics,RD126,4.2,35,25.0,True,2.0,
ORD03915,2026-02-20,2026-02-20 11:15:00,C1001,Restaurant_23,Panchkula,Sector 15,1,280,0.0,25,305,Credit Card,Restaurant App,Delivered,Ola Logistics,RD146,3.3,40,34.0,True,4.0,
ORD03611,2026-06-18,2026-06-18 08:30:00,C0242,Restaurant_09,Panchkula,Sector 15,3,360,30.0,50,380,Debit Card,Restaurant App,Delivered,Ola Logistics,RD073,4.4,35,36.0,False,5.0,
ORD03394,2026-02-16,2026-02-16 02:53:00,C0389,Restaurant_25,Mohali,Phase 7,2,440,0.0,40,480,Wallet,Website,Delivered,Shiprocket,RD057,5.6,50,37.0,True,5.0,
ORD03873,2026-06-02,2026-06-02 08:13:00,C0226,Restaurant_07,Chandigarh,Manimajra,4,600,0.0,50,650,Debit Card,Restaurant App,Failed,Not Assigned,Not Assigned,2.2,45,,,,Address Issue
ORD03154,2026-02-06,2026-02-06 09:56:00,C0078,Restaurant_05,Mohali,Phase 5,1,280,50.0,60,290,Wallet,Website,Delivered,In-house Rider,RD119,7.7,35,34.0,True,5.0,
ORD00503,2026-03-19,2026-03-19 00:15:00,C0035,Restaurant_24,Chandigarh,Sector 35,5,1600,75.0,25,1550,Cash,Website,Cancelled,Not Assigned,Not Assigned,6.0,30,,,,Address Issue
ORD03926,2026-03-17,2026-03-17 17:39:00,C0320,Restaurant_20,Chandigarh,Sector 22,1,280,,50,310,UPI,Website,Delivered,Shadowfax,RD070,,45,37.0,True,,
ORD01138,2026-02-24,2026-02-24 04:04:00,C0272,Restaurant_13,Mohali,Phase 5,2,640,30.0,60,670,Cash,Website,Delivered,Ola Logistics,RD048,2.9,40,29.0,True,5.0,
ORD03343,2026-04-15,2026-04-15 17:48:00,C0065,Restaurant_13,Panchkula,Sector 15,3,960,0.0,40,1000,Cash,Website,Delivered,Shadowfax,RD077,5.6,35,29.0,True,4.0,
ORD01979,2026-06-05,2026-06-05 03:05:00,C0581,Restaurant_05,Chandigarh,Sector 34,5,600,,30,530,Cash,Website,Delivered,In-house Rider,RD146,,45,117.0,False,,
ORD00768,2026-03-18,2026-03-18 21:27:00,C0095,Restaurant_20,Panchkula,Sector 15,1,180,100.0,20,100,UPI,Website,Delivered,In-house Rider,RD039,6.0,35,34.0,True,4.0,
ORD03076,2026-03-30,2026-03-30 21:20:00,C0407,Restaurant_09,Panchkula,Sector 11,3,750,50.0,30,730,Credit Card,Website,Cancelled,Not Assigned,Not Assigned,3.3,30,,,,Customer Cancelled
ORD03468,2026-03-17,2026-03-17 15:08:00,C0911,Restaurant_19,Mohali,Phase 5,4,600,0.0,25,625,Wallet,Website,Delivered,Ola Logistics,RD010,8.0,35,48.0,False,5.0,
ORD00495,2026-06-07,2026-06-07 18:01:00,C0318,Restaurant_17,Mohali,Sector 68,2,700,30.0,40,710,Credit Card,Website,Delivered,Shadowfax,RD128,1.9,35,30.0,True,5.0,
ORD01328,2026-02-04,2026-02-04 00:36:00,C0846,Restaurant_17,Chandigarh,Sector 34,4,1280,100.0,30,1210,Wallet,Restaurant App,Cancelled,Not Assigned,Not Assigned,1.6,35,,,,Restaurant Delay
ORD03779,2026-02-21,2026-02-21 07:45:00,C0868,Restaurant_05,Panchkula,Sector 11,2,640,20.0,30,650,Cash,Restaurant App,Delivered,In-house Rider,RD060,3.7,35,30.0,True,4.0,
ORD01701,2026-01-07,2026-01-07 00:34:00,C0350,Restaurant_03,Panchkula,Sector 8,5,1600,20.0,50,1630,Credit Card,Restaurant App,Delivered,In-house Rider,RD001,2.4,40,12.0,True,5.0,
ORD00434,2026-06-16,2026-06-16 13:24:00,C0248,Restaurant_24,Panchkula,Sector 8,4,1400,0.0,60,1460,Debit Card,Website,Delivered,Shadowfax,RD027,6.7,40,28.0,True,4.0,
ORD03691,2026-01-18,2026-01-18 22:02:00,C0762,Restaurant_01,Chandigarh,Manimajra,5,1100,0.0,30,1130,Cash,Website,Delivered,Shiprocket,RD017,6.8,35,39.0,False,5.0,
ORD02679,2026-04-12,2026-04-12 00:38:00,C0952,Restaurant_01,Chandigarh,Sector 34,4,1120,50.0,40,1110,Debit Card,Website,Delivered,In-house Rider,RD015,3.8,40,24.0,True,4.0,
ORD00841,2026-01-14,2026-01-14 11:58:00,C1172,Restaurant_12,Panchkula,Sector 15,1,280,0.0,40,320,Wallet,Restaurant App,Delivered,Shadowfax,RD001,6.8,35,37.0,False,3.0,
ORD00164,2026-06-28,2026-06-28 19:50:00,C0411,Restaurant_16,Panchkula,Sector 5,4,880,30.0,30,880,Debit Card,Restaurant App,Cancelled,Not Assigned,Not Assigned,2.1,50,,,,Address Issue
ORD00172,2026-01-19,2026-01-19 19:24:00,C1081,Restaurant_16,Mohali,Phase 7,2,360,30.0,40,370,Cash,Restaurant App,Delivered,Shadowfax,RD046,6.7,40,30.0,True,5.0,
ORD00130,2026-05-22,2026-05-22 01:46:00,C0576,Restaurant_15,Mohali,Phase 7,4,600,100.0,20,520,Debit Card,Restaurant App,Delivered,In-house Rider,RD100,7.1,50,27.0,True,4.0,
ORD03203,2026-01-29,2026-01-29 05:41:00,C1173,Restaurant_09,Panchkula,Sector 15,3,1050,100.0,20,970,Wallet,Website,Delivered,In-house Rider,RD106,3.6,50,26.0,True,5.0,
ORD02532,2026-01-21,2026-01-21 08:57:00,C0470,Restaurant_23,Panchkula,Sector 5,5,750,0.0,20,770,UPI,Restaurant App,Failed,Not Assigned,Not Assigned,7.3,40,,,,Restaurant Delay
ORD00142,2026-02-07,2026-02-07 10:58:00,C1015,Restaurant_07,Panchkula,Sector 5,2,700,20.0,50,730,UPI,Restaurant App,Delivered,Shiprocket,RD076,6.4,45,21.0,True,5.0,
ORD02615,2026-01-20,2026-01-20 17:41:00,C0958,Restaurant_18,Chandigarh,Sector 17,3,1050,0.0,40,1090,Wallet,Website,Delivered,Shadowfax,RD095,9.3,50,34.0,True,5.0,
ORD01353,2026-04-04,2026-04-04 05:17:00,C0986,Restaurant_11,Mohali,Phase 7,1,280,100.0,20,200,Debit Card,Website,Failed,Not Assigned,Not Assigned,6.0,45,,,,Customer Cancelled
ORD02654,2026-05-26,2026-05-26 23:55:00,C0823,Restaurant_16,Panchkula,Sector 5,1,150,30.0,25,145,Wallet,Restaurant App,Failed,Not Assigned,Not Assigned,2.5,45,,,,Payment Failed
ORD03033,2026-05-06,2026-05-06 00:52:00,C0073,Restaurant_18,Panchkula,Sector 5,1,320,75.0,40,285,Debit Card,Website,Delivered,Shadowfax,RD072,5.3,30,43.0,False,5.0,
ORD03923,2026-02-21,2026-02-21 09:07:00,C0443,Restaurant_08,Panchkula,Sector 8,3,660,20.0,30,670,Debit Card,Restaurant App,Delivered,Ola Logistics,RD011,3.5,45,11.0,True,5.0,
ORD02834,2026-06-10,2026-06-10 23:01:00,C0465,Restaurant_07,Chandigarh,Sector 17,2,240,0.0,25,265,Credit Card,Website,Delivered,Shadowfax,RD133,5.9,50,23.0,True,4.0,
ORD03906,2026-06-13,2026-06-13 05:11:00,C0147,Restaurant_22,Mohali,Phase 7,1,350,20.0,20,350,Credit Card,Restaurant App,Delivered,In-house Rider,RD020,5.3,30,44.0,False,4.0,
ORD00789,2026-05-28,2026-05-28 09:04:00,C1082,Restaurant_01,Chandigarh,Sector 22,5,900,50.0,40,890,UPI,Website,Delivered,Shiprocket,RD082,2.7,30,23.0,True,5.0,
ORD03200,2026-03-12,2026-03-12 13:30:00,C0597,Restaurant_18,Chandigarh,Manimajra,3,840,0.0,50,890,Wallet,Restaurant App,Delivered,In-house Rider,RD147,4.0,45,23.0,True,5.0,
ORD02294,2026-01-02,2026-01-02 01:44:00,C1183,Restaurant_16,Mohali,Phase 5,1,280,0.0,50,330,Wallet,Restaurant App,Delivered,Shadowfax,RD031,4.1,45,26.0,True,4.0,
ORD01026,2026-03-18,2026-03-18 06:09:00,C0555,Restaurant_13,Panchkula,Sector 8,5,1750,20.0,50,1780,Debit Card,Restaurant App,Delivered,Shiprocket,RD116,4.7,30,24.0,True,4.0,
ORD01005,2026-01-07,2026-01-07 19:58:00,C0819,Restaurant_08,Panchkula,Sector 15,5,750,20.0,20,750,Wallet,Restaurant App,Delivered,In-house Rider,RD146,0.8,30,10.0,True,4.0,
ORD02314,2026-01-18,2026-01-18 02:50:00,C0976,Restaurant_09,Mohali,Phase 7,4,600,30.0,60,630,Cash,Website,Delivered,In-house Rider,RD095,6.0,40,30.0,True,4.0,
ORD03277,2026-03-21,2026-03-21 08:03:00,C1079,Restaurant_25,Chandigarh,Sector 34,3,840,30.0,40,850,UPI,Restaurant App,Delivered,In-house Rider,RD128,3.9,40,23.0,True,5.0,
ORD01298,2026-04-07,2026-04-07 17:35:00,C0187,Restaurant_01,Chandigarh,Manimajra,5,1100,30.0,60,1130,Wallet,Restaurant App,Delivered,In-house Rider,RD114,6.7,45,27.0,True,5.0,
ORD02268,2026-01-30,2026-01-30 06:40:00,C0398,Restaurant_01,Chandigarh,Sector 34,3,540,30.0,50,560,Credit Card,Website,Delivered,In-house Rider,RD056,9.9,45,46.0,False,4.0,
ORD02351,2026-05-27,2026-05-27 08:33:00,C1146,Restaurant_24,Mohali,Phase 3B2,3,360,30.0,20,350,Wallet,Restaurant App,Delivered,In-house Rider,RD015,0.8,50,14.0,True,5.0,
ORD00962,2026-04-12,2026-04-12 21:12:00,C0607,Restaurant_03,Chandigarh,Sector 17,3,1200,0.0,50,1250,Debit Card,Restaurant App,Delivered,Shadowfax,RD012,3.3,35,26.0,True,5.0,
ORD01744,2026-03-02,2026-03-02 23:08:00,C0841,Restaurant_19,Chandigarh,Sector 34,2,500,20.0,25,505,UPI,Website,Delivered,In-house Rider,RD014,2.1,45,20.0,True,5.0,
ORD03360,2026-06-17,2026-06-17 06:29:00,C0013,Restaurant_03,Chandigarh,Sector 35,1,220,50.0,30,200,Credit Card,Restaurant App,Delivered,Ola Logistics,RD023,7.5,45,25.0,True,5.0,
ORD02150,2026-04-09,2026-04-09 04:30:00,C1099,Restaurant_21,Mohali,Phase 7,5,1400,100.0,25,1325,UPI,Website,Delivered,Shiprocket,RD027,8.1,30,40.0,False,5.0,
ORD02089,2026-04-10,2026-04-10 09:37:00,C1139,Restaurant_24,Panchkula,Sector 5,1,400,30.0,50,420,Cash,Restaurant App,Delivered,Ola Logistics,RD007,4.8,35,29.0,True,4.0,
ORD01801,2026-02-22,2026-02-22 12:34:00,C0521,Restaurant_05,Mohali,Phase 5,1,320,0.0,60,380,Credit Card,Website,Delivered,In-house Rider,RD046,6.6,50,36.0,True,3.0,
ORD01920,2026-04-21,2026-04-21 00:29:00,C0789,Restaurant_06,Chandigarh,Manimajra,3,840,0.0,30,870,UPI,Restaurant App,Delivered,In-house Rider,RD028,8.7,45,42.0,True,5.0,
ORD01201,2026-03-29,2026-03-29 23:44:00,C0517,Restaurant_20,Panchkula,Sector 8,5,1600,0.0,40,1640,Wallet,Restaurant App,Delivered,Ola Logistics,RD109,2.9,35,19.0,True,5.0,
ORD00701,2026-06-20,2026-06-20 19:47:00,C1027,Restaurant_12,Panchkula,Sector 5,3,360,0.0,50,410,Credit Card,Website,Delivered,Ola Logistics,RD089,1.7,40,15.0,True,2.0,
ORD00374,2026-03-05,2026-03-05 11:08:00,C0793,Restaurant_04,Chandigarh,Sector 35,3,1200,75.0,30,1155,UPI,Website,Delivered,In-house Rider,RD011,0.8,50,21.0,True,5.0,
ORD00064,2026-06-15,2026-06-15 19:25:00,C0678,Restaurant_10,Mohali,Phase 7,2,440,30.0,60,470,Cash,Website,Delivered,In-house Rider,RD114,5.4,40,20.0,True,4.0,
ORD01440,2026-05-07,2026-05-07 14:53:00,C1124,Restaurant_22,Panchkula,Sector 8,3,750,30.0,50,770,Cash,Website,Cancelled,Not Assigned,Not Assigned,6.5,50,,,,Payment Failed
ORD01895,2026-06-22,2026-06-22 21:15:00,C0050,Restaurant_02,Panchkula,Sector 11,4,720,0.0,60,780,Debit Card,Website,Delivered,Shiprocket,RD135,9.2,45,45.0,True,4.0,
ORD02051,2026-04-21,2026-04-21 22:37:00,C0564,Restaurant_07,Panchkula,Sector 8,5,2000,0.0,60,2060,Credit Card,Restaurant App,Delivered,In-house Rider,RD062,5.6,35,20.0,True,5.0,
ORD02240,2026-02-01,2026-02-01 12:10:00,C0964,Restaurant_08,Panchkula,Sector 11,2,500,0.0,60,560,UPI,Restaurant App,Delivered,In-house Rider,RD096,9.2,50,48.0,True,5.0,
ORD00093,2026-03-15,2026-03-15 03:07:00,C0885,Restaurant_02,Chandigarh,Sector 35,2,560,0.0,60,620,Cash,Restaurant App,Delivered,Shadowfax,RD055,5.0,45,28.0,True,3.0,
ORD02841,2026-01-06,2026-01-06 03:40:00,C0422,Restaurant_23,Chandigarh,Sector 22,5,600,75.0,20,545,UPI,Restaurant App,Delivered,In-house Rider,RD119,7.4,35,36.0,False,4.0,
ORD03735,2026-03-30,2026-03-30 12:56:00,C0862,Restaurant_23,Mohali,Phase 3B2,5,600,0.0,25,625,Cash,Restaurant App,Delivered,Shiprocket,RD020,5.5,30,17.0,True,4.0,
ORD02547,2026-05-27,2026-05-27 20:41:00,C0607,Restaurant_23,Chandigarh,Sector 17,2,640,30.0,25,635,Credit Card,Restaurant App,Delivered,In-house Rider,RD077,2.7,50,21.0,True,5.0,
ORD01567,2026-03-23,2026-03-23 04:24:00,C0004,Restaurant_07,Chandigarh,Manimajra,4,1400,0.0,60,1460,Credit Card,Website,Delivered,Shiprocket,RD002,4.8,50,35.0,True,4.0,
ORD02065,2026-01-18,2026-01-18 16:32:00,C0160,Restaurant_10,Panchkula,Sector 11,4,720,0.0,30,750,Debit Card,Restaurant App,Cancelled,Not Assigned,Not Assigned,4.2,50,,,,Customer Cancelled
ORD03182,2026-02-14,2026-02-14 01:25:00,C0428,Restaurant_22,Mohali,Sector 68,5,1250,30.0,30,1250,Credit Card,Restaurant App,Delivered,In-house Rider,RD081,6.7,35,38.0,False,5.0,
ORD02866,2026-03-15,2026-03-15 00:30:00,C0753,Restaurant_12,Panchkula,Sector 15,4,480,0.0,25,505,Credit Card,Website,Failed,Not Assigned,Not Assigned,4.8,45,,,,Address Issue
ORD00153,2026-01-14,2026-01-14 15:07:00,C0400,Restaurant_23,Panchkula,Sector 11,4,480,100.0,40,420,UPI,Website,Delivered,Shadowfax,RD104,6.4,30,35.0,False,4.0,
ORD01712,2026-04-15,2026-04-15 07:13:00,C0535,Restaurant_20,Chandigarh,Sector 35,5,750,50.0,25,725,Cash,Restaurant App,Delivered,In-house Rider,RD132,4.6,45,38.0,True,4.0,
ORD00948,2026-05-12,2026-05-12 12:18:00,C1159,Restaurant_23,Panchkula,Sector 8,5,750,30.0,30,750,UPI,Website,Delivered,Shadowfax,RD140,0.9,40,10.0,True,4.0,
ORD03938,2026-01-03,2026-01-03 07:58:00,C0651,Restaurant_02,Mohali,Phase 3B2,3,360,0.0,50,410,Credit Card,Website,Delivered,In-house Rider,RD061,4.6,40,25.0,True,1.0,
ORD00763,2026-05-29,2026-05-29 13:32:00,C0515,Restaurant_05,Mohali,Phase 7,5,2000,0.0,30,2030,Debit Card,Website,Delivered,In-house Rider,RD052,7.6,50,36.0,True,2.0,
ORD00161,2026-06-21,2026-06-21 09:09:00,C0953,Restaurant_09,Mohali,Phase 3B2,3,1200,50.0,60,1210,Cash,Restaurant App,Delivered,Shadowfax,RD014,1.7,45,17.0,True,4.0,
ORD02819,2026-01-11,2026-01-11 18:45:00,C1083,Restaurant_01,Mohali,Phase 3B2,1,180,0.0,25,205,Debit Card,Restaurant App,Failed,Not Assigned,Not Assigned,7.3,45,,,,Rider Unavailable
ORD01962,2026-05-23,2026-05-23 04:29:00,C0039,Restaurant_22,Chandigarh,Sector 35,1,180,30.0,60,210,Credit Card,Restaurant App,Delivered,In-house Rider,RD016,4.9,45,27.0,True,4.0,
ORD03872,2026-04-05,2026-04-05 22:29:00,C0418,Restaurant_14,Chandigarh,Sector 35,2,560,0.0,20,580,Credit Card,Restaurant App,Delivered,Shadowfax,RD054,4.5,45,23.0,True,4.0,
ORD01078,2026-04-20,2026-04-20 19:53:00,C0455,Restaurant_18,Chandigarh,Manimajra,4,1120,0.0,40,1160,Debit Card,Restaurant App,Delivered,Ola Logistics,RD120,4.8,35,30.0,True,5.0,
ORD02252,2026-04-25,2026-04-25 22:12:00,C0951,Restaurant_04,Chandigarh,Sector 34,2,440,0.0,20,460,Cash,Restaurant App,Delivered,In-house Rider,RD078,3.9,30,32.0,False,4.0,
ORD01207,2026-04-13,2026-04-13 23:26:00,C0050,Restaurant_22,Panchkula,Sector 11,1,400,75.0,25,350,Wallet,Restaurant App,Delivered,Shiprocket,RD090,4.8,30,28.0,True,3.0,
ORD01690,2026-04-06,2026-04-06 18:17:00,C1150,Restaurant_25,Panchkula,Sector 8,3,960,0.0,40,1000,Debit Card,Website,Delivered,Shadowfax,RD102,1.5,35,24.0,True,5.0,
ORD02878,2026-06-14,2026-06-14 22:37:00,C0063,Restaurant_20,Chandigarh,Sector 35,4,480,100.0,50,430,Credit Card,Website,Delivered,Ola Logistics,RD129,4.3,50,35.0,True,4.0,
ORD02996,2026-05-14,2026-05-14 02:17:00,C0727,Restaurant_05,Mohali,Sector 68,5,2000,50.0,25,1975,Cash,Website,Delivered,Ola Logistics,RD143,1.9,45,22.0,True,5.0,
ORD00915,2026-06-21,2026-06-21 01:38:00,C0513,Restaurant_09,Panchkula,Sector 8,4,1400,0.0,50,1450,Wallet,Restaurant App,Delivered,In-house Rider,RD053,4.8,40,19.0,True,4.0,
ORD00086,2026-04-22,2026-04-22 21:05:00,C0885,Restaurant_22,Chandigarh,Sector 34,4,1120,30.0,40,1130,UPI,Website,Delivered,Shiprocket,RD127,6.0,35,42.0,False,5.0,
ORD03930,2026-03-20,2026-03-20 12:40:00,C0565,Restaurant_02,Chandigarh,Manimajra,4,880,75.0,30,835,Cash,Restaurant App,Cancelled,Not Assigned,Not Assigned,7.2,40,,,,Customer Cancelled
ORD00857,2026-05-16,2026-05-16 13:48:00,C0631,Restaurant_20,Panchkula,Sector 5,3,360,0.0,50,410,Debit Card,Website,Cancelled,Not Assigned,Not Assigned,5.8,40,,,,Payment Failed
ORD00772,2026-03-04,2026-03-04 04:47:00,C1040,Restaurant_23,Panchkula,Sector 11,2,560,75.0,40,525,UPI,Restaurant App,Delivered,Shiprocket,RD124,5.1,45,34.0,True,2.0,
ORD00436,2026-06-20,2026-06-20 00:42:00,C1141,Restaurant_12,Chandigarh,Sector 17,4,480,75.0,25,430,Wallet,Restaurant App,Delivered,Shadowfax,RD111,5.9,40,37.0,True,4.0,
ORD01119,2026-05-08,2026-05-08 00:02:00,C0680,Restaurant_02,Chandigarh,Sector 17,5,1600,75.0,60,1585,Debit Card,Website,Cancelled,Not Assigned,Not Assigned,6.2,35,,,,Customer Cancelled
ORD03709,2026-02-23,2026-02-23 17:56:00,C0470,Restaurant_05,Chandigarh,Sector 34,4,1000,100.0,25,925,Wallet,Website,Delivered,Shadowfax,RD049,4.9,40,24.0,True,4.0,
ORD02529,2026-03-29,2026-03-29 03:37:00,C0419,Restaurant_17,Panchkula,Sector 15,5,750,50.0,40,740,Credit Card,Website,Delivered,Shadowfax,RD036,2.5,30,19.0,True,5.0,
ORD02022,2026-01-03,2026-01-03 11:46:00,C0979,Restaurant_20,Mohali,Phase 3B2,5,1250,30.0,40,1260,Wallet,Restaurant App,Delivered,In-house Rider,RD072,2.6,35,16.0,True,3.0,
ORD00571,2026-05-23,2026-05-23 09:56:00,C0969,Restaurant_14,Chandigarh,Sector 17,1,280,0.0,30,310,UPI,Restaurant App,Delivered,In-house Rider,RD042,4.3,35,33.0,True,4.0,
ORD00458,2026-03-16,2026-03-16 08:01:00,C0100,Restaurant_22,Chandigarh,Sector 22,1,320,50.0,20,290,Debit Card,Restaurant App,Delivered,In-house Rider,RD066,3.3,45,17.0,True,5.0,
ORD00764,2026-04-15,2026-04-15 04:23:00,C0231,Restaurant_15,Chandigarh,Sector 22,4,1120,0.0,50,1170,Debit Card,Restaurant App,Failed,Not Assigned,Not Assigned,3.5,30,,,,Restaurant Delay
ORD00924,2026-01-23,2026-01-23 18:32:00,C0361,Restaurant_24,Mohali,Sector 68,4,1600,100.0,20,1520,Wallet,Website,Failed,Not Assigned,Not Assigned,6.5,50,,,,Restaurant Delay
ORD00975,2026-05-07,2026-05-07 19:37:00,C0518,Restaurant_04,Panchkula,Sector 15,2,240,0.0,20,260,Wallet,Restaurant App,Cancelled,Not Assigned,Not Assigned,1.0,40,,,,Rider Unavailable
ORD01861,2026-04-04,2026-04-04 03:22:00,C0294,Restaurant_18,Mohali,Phase 5,5,1600,0.0,40,1640,Cash,Website,Delivered,Shadowfax,RD145,5.6,35,29.0,True,4.0,
ORD00793,2026-06-15,2026-06-15 11:42:00,C0224,Restaurant_25,Mohali,Phase 3B2,1,400,100.0,30,330,Credit Card,Website,Delivered,Shadowfax,RD042,6.4,50,35.0,True,5.0,
ORD01168,2026-04-24,2026-04-24 20:10:00,C0098,Restaurant_22,Mohali,Phase 3B2,4,480,20.0,50,510,UPI,Website,Delivered,In-house Rider,RD088,5.5,35,26.0,True,5.0,
ORD02712,2026-04-23,2026-04-23 21:26:00,C0253,Restaurant_02,Panchkula,Sector 5,2,300,0.0,40,340,Credit Card,Website,Delivered,In-house Rider,RD108,7.1,30,44.0,False,5.0,
ORD02298,2026-02-06,2026-02-06 09:38:00,C0971,Restaurant_04,Chandigarh,Sector 22,1,320,20.0,20,320,Wallet,Website,Delivered,In-house Rider,RD039,1.8,45,20.0,True,4.0,
ORD03031,2026-01-01,2026-01-01 20:12:00,C1165,Restaurant_01,Panchkula,Sector 11,3,840,20.0,30,850,Cash,Website,Delivered,In-house Rider,RD145,5.7,45,23.0,True,5.0,
ORD00911,2026-01-15,2026-01-15 00:24:00,C0184,Restaurant_12,Mohali,Phase 3B2,4,1000,0.0,40,1040,UPI,Restaurant App,Delivered,In-house Rider,RD066,9.0,45,37.0,True,5.0,
ORD01829,2026-05-15,2026-05-15 09:47:00,C0087,Restaurant_14,Chandigarh,Sector 17,4,480,100.0,50,430,Wallet,Website,Delivered,In-house Rider,RD088,5.9,40,23.0,True,4.0,
